BuffID	BuffDesc	IsSaved	IsRecorded	IsDeleted	IsOverlapped	OverlapTyp	EffectTyp	EffectPara	BuffPriority	BuffSpecialType	ActivateRound	IsDeleteSourceExit
4142101	攻击+6	1	1	1	1	1	3	4142101	3			
4142102	攻击+4	1	1	1	1	1	2	4142102	3			
4151101	攻击+3	1	1	1	1	1	3	4151101	3			
4152101	攻击+6	1	1	1	1	1	3	4152101	3			
4161101	触发遗计一次	0	0	0	0		27	4161101	3			
4162101	触发遗计两次	0	0	0	0		27	4162101	3			
4171101	获得技能41712	0	1	1	1	1	8	4171101	3			
4171201	召唤一个具有挑衅的黄巾兵	0	0	0	0		1	4171101	3			
4172101	获得技能41722	0	1	1	1	1	8	4172101	3			
4172201	召唤一个具有挑衅的金色黄巾兵	0	0	0	0		1	4172101	3			
4181101	获得两侧的技能	0	1	1	1	1	8	4181101	3			
4182101	获得两侧的技能	0	1	1	1	1	8	4182101	3			
4191101	造成自身攻击力的伤害	0	0	0	0		26	4191101	3			
4192101	造成自身攻击力的伤害	0	0	0	0		26	4192101	3			
4211101	挑衅	1	1	1	0		16	4211101	3			
4212101	挑衅	1	1	1	0		16	4212101	3			
5011101	造成2点伤害	0	0	0	0		26	5011101	3			
5012101	造成2点伤害	0	0	0	0		26	5012101	3			
5021101	御策	1	1	1	1	1	9	5021101	3			
5022101	御策	1	1	1	1	1	9	5022101	3			
5031101	攻击+1	1	1	1	1	1	3	5031101	3			
5032101	攻击+2	1	1	1	1	1	3	5032101	3			
5041101	获得御策	0	1	1	0		9	5041101	3			
5042101	获得御策	0	1	1	0		9	5042101	3			
5051101	额外获得2虎符	0	0	0	0		4	5051101	3			
5052101	额外获得4虎符	0	0	0	0		4	5052101	3			
5061101	御策。	1	1	1	1	1	9	5061101	3			
5061201	破军：获得1枚虎符	0	0	0	0		4	5061201	3			
5062101	御策。	1	1	1	1	1	9	5062101	3			
5062201	破军：获得2枚虎符	0	0	0	0		4	5062201	3			
5071101	获得技能50712	0	1	1	1	1	8	5071101	3			
5071201	攻击+2	1	1	1	1	1	3	5071201	3			
5071202	体力+1	1	1	1	1	1	2	5071202	3			
5072101	获得技能50722	0	1	1	1	1	8	5072101	3			
5072201	攻击+4	1	1	1	1	1	3	5072201	3			
5072202	体力+2	1	1	1	1	1	2	5072202	3			
5081101	获得1虎符	0	0	0	0		4	5081101	3			
5081201	获得1虎符	0	0	0	0		4	5081201	3			
5082101	获得2虎符	0	0	0	0		4	5082101	3			
5082201	获得2虎符	0	0	0	0		4	5082201	3			
5091101	攻击+2	1	1	1	1	1	3	5091101	3			
5091102	体力+1	1	1	1	1	1	2	5091102	3			
5092101	攻击+4	1	1	1	1	1	3	5092101	3			
5092102	体力+2	1	1	1	1	1	2	5092102	3			
5101101	御策。	1	1	1	1	1	9	5101101	3			
5101201	破军：获得1张随机锦囊牌	0	0	0	0		6	5101201	3			
5102101	御策。	1	1	1	1	1	9	5102101	3			
5102201	破军：获得2张随机锦囊牌	0	0	0	0		6	5102201	3			
5111101	触发破军1次	0	0	0	0		27	5111101	3			
5112101	触发破军2次	0	0	0	0		27	5112101	3			
5121101	攻击+1	1	1	1	1	1	3	5121101	3			
5121102	体力+1	1	1	1	1	1	2	5121102	3			
5122101	攻击+2	1	1	1	1	1	3	5122101	3			
5122102	体力+2	1	1	1	1	1	2	5122102	3			
5131101	咆哮	1	1	1	1	1	11	5131101	3			
5131201	攻击+2	0	1	1	1	1	3	5131201	3			
5131202	体力+2	0	1	1	1	1	2	5131202	3			
5132101	咆哮	1	1	1	1	1	11	5132101	3			
5132201	攻击+4	0	1	1	1	1	3	5132201	3			
5132202	体力+4	0	1	1	1	1	2	5132202	3			
5141101	攻击+1	1	1	1	1	1	3	5141101	3			
5141102	体力+1	1	1	1	1	1	2	5141102	3			
5142101	攻击+2	1	1	1	1	1	3	5142101	3			
5142102	体力+2	1	1	1	1	1	2	5142102	3			
5151101	咆哮	1	1	1	1	1	11	5151101	3			
5151201	御策	1	1	1	1	1	9	5151201	3			
5151301	攻击永久+3	1	1	1	1	1	3	5151301	3			
5151302	体力永久+3	1	1	1	1	1	2	5151302	3			
5152101	咆哮	1	1	1	1	1	11	5152101	3			
5152201	御策	1	1	1	1	1	9	5152201	3			
5152301	攻击永久+6	1	1	1	1	1	3	5152301	3			
5152302	体力永久+6	1	1	1	1	1	2	5152302	3			
5161101	获得1虎符	0	0	0	0		4	5161101	3			
5162101	获得2虎符	0	0	0	0		4	5162101	3			
5171101	攻击+3	1	1	1	1	1	3	5171101	3			
5171102	体力+3	1	1	1	1	1	2	5171102	3			
5172101	攻击+6	1	1	1	1	1	3	5172101	3			
5172102	体力+6	1	1	1	1	1	2	5172102	3			
5181101	鸩毒	0	1	1	1	1	44	5181101	3			
5181201	御策	0	1	1	1	1	9	5181201	3			
5182101	鸩毒	0	1	1	1	1	44	5182101	3			
5182201	御策	0	1	1	1	1	9	5182201	3			
5191101	攻击永久+2	1	1	1	1	1	3	5191101	3			
5191102	体力永久+2	1	1	1	1	1	2	5191102	3			
5192101	攻击永久+4	1	1	1	1	1	3	5192101	3			
5192102	体力永久+4	1	1	1	1	1	2	5192102	3			
6011101	获得挑衅	1	1	1	0		16	6011101	3			
6011102	攻击+1	1	1	1	1	1	3	6011102	3			
6011103	体力+1	1	1	1	1	1	2	6011103	3			
6012101	获得挑衅	1	1	1	0		16	6012101	3			
6012102	攻击+2	1	1	1		1	3	6012102	3			
6012103	体力+2	1	1	1		1	2	6012103	3			
6021101	上阵3个刺客	0	0	0	0		1	6021101	3			
6022101	上阵3个金色刺客	0	0	0	0		1	6022101	3			
6031101	招募结束时，使升级营帐消耗的虎符数-1	0	0	0	0		31	6031101	3			
6032101	招募结束时，使升级营帐消耗的虎符数-1	0	0	0	0		31	6032101	3			
6041101	遣散后，挑选1张锦囊牌	0	0	0	0		28	6041101	3			
6042101	遣散后，挑选1张锦囊牌2次	0	0	0	0		28	6042101	3			
6051101	挑衅	1	1	1	0		16	6051101	3			
6051201	遗计：使1个友方获得御策	0	1	1	0		9	6051201	3			
6052101	挑衅	1	1	1	0		16	6052101	3			
6052201	遗计：使2个友方获得御策	0	1	1	0		9	6052201	3			
6061101	攻击-8	0	1	1	1	1	3	6061101	3			
6062101	攻击-16	0	1	1	1	1	3	6062101	3			
6071101	挑衅	1	1	1	0		16	6071101	3			
6071201	攻击+1	0	1	1	1	1	3	6071201	3			
6072101	挑衅	1	1	1	0		16	6072101	3			
6072201	攻击+2	0	1	1	1	1	3	6072201	3			
6081101	挑衅	1	1	1	0		16	6081101	3			
6081201	攻击+2	1	1	1	1	1	3	6081201	3			
6081202	体力+3	1	1	1	1	1	2	6081202	3			
6082101	挑衅	1	1	1	0		16	6082101	3			
6082201	攻击+4	1	1	1	1	1	3	6082201	3			
6082202	体力+6	1	1	1	1	1	2	6082202	3			
6091101	挑衅	1	1	1	0		16	6091101	3			
6091102	攻击+2	1	1	1	1	1	3	6091102	3			
6091103	体力+2	1	1	1	1	1	2	6091103	3			
6092101	挑衅	1	1	1	0		16	6092101	3			
6092102	攻击+4	1	1	1	1	1	3	6092102	3			
6092103	体力+4	1	1	1	1	1	2	6092103	3			
6101101	变化为星级+1的武将		0	0	0		23	6101101	3			
6102101	变化为星级+2的武将		0	0	0		23	6102101	3			
6131101	攻击-3	0	1	1	1	1	3	6131101	3			
6131102	体力-3	0	1	1	1	1	2	6131102	3			
6131103	攻击+3	0	1	1	1	1	3	6131103	3			
6131104	体力+3	0	1	1	1	1	2	6131104	3			
6132101	攻击-6	0	1	1	1	1	3	6132101	3			
6132102	体力-6	0	1	1	1	1	2	6132102	3			
6132103	攻击+6	0	1	1	1	1	3	6132103	3			
6132104	体力+6	0	1	1	1	1	2	6132104	3			
6141101	挑衅	1	1	1	0		16	6141101	3			
6141201	攻击+3	0	1	1	1	1	3	6141201	3			
6141202	体力+3	0	1	1	1	1	2	6141202	3			
6142101	挑衅	1	1	1	0		16	6142101	3			
6142201	攻击+6	0	1	1	1	1	3	6142201	3			
6142202	体力+6	0	1	1	1	1	2	6142202	3			
6151101	体力+12	1	1	1	1	1	2	6151101	3			
6152101	体力+24	1	1	1	1	1	2	6152101	3			
6161101	触发1次招募结束	0	0	0	0		27	6161101	3			
6162101	触发2次招募结束	0	0	0	0		27	6162101	3			
6111101	攻击+3	0	1	1	1	1	3	6111101	3			
6111102	体力+3	0	1	1	1	1	2	6111102	3			
6112101	攻击+6	0	1	1	1	1	3	6112101	3			
6112102	体力+6	0	1	1	1	1	2	6112102	3			
6121101	攻击变为1	0	1	1	1	1	3	6121101	3			
6121102	体力变为1	0	1	1	1	1	2	6121102	3			
6122101	攻击变为1	0	1	1	1	1	3	6122101	3			
6122102	体力变为1	0	1	1	1	1	2	6122102	3			
6171101	触发1次当先	0	0	0	0		27	6171101	3			
6172101	触发2次当先	0	0	0	0		27	6172101	3			
6181101	触发1次招募结束	0	0	0	0		27	6181101	3			
6182101	触发2次招募结束	0	0	0	0		27	6182101	3			
6191101	触发1次遗计	0	0	0	0		27	6191101	3			
6192101	触发2次遗计	0	0	0	0		27	6192101	3			
6201101	当先：挑选1张等级6的锦囊牌	0	0	0	0		28	6201101	3			
6202101	当先：挑选1张等级6的锦囊牌两次	0	0	0	0		28	6202101	3			
6211101	攻击时免疫伤害。	0	1	1	0		30	6211101	3			
6211201	攻击时免疫伤害。(移除)	0	1	1	0		30	6211201	3			
6211301	攻击同时对目标两侧的武将造成伤害	1	1	1	1	1	13	6211301	3			
6212101	攻击时免疫伤害。	0	1	1	0		30	6212101	3			
6212201	攻击时免疫伤害。(移除)	0	1	1	0		30	6212201	3			
6212301	攻击同时对目标两侧的武将造成伤害	1	1	1	1	1	13	6212301	3			
6221101	攻击+2	1	1	1	1	1	3	6221101	3			
6221102	体力+2	1	1	1	1	1	2	6221102	3			
6222101	攻击+4	1	1	1	1	1	3	6222101	3			
6222102	体力+4	1	1	1	1	1	2	6222101	3			
6231101	挑选1张等级6的武将牌	0	0	0	0		28	6231101	3			
6232101	挑选1张等级6的武将牌2次	0	0	0	0		28	6232101	3			
6242101	将一个武将变为金色	0	0	0	0		33		3			
7011101	主公1点伤害	0	0	0	0		25	7011101	3			
7011102	攻击+1	0	1	1	1	1	3	7011102	3			
7011103	体力+1	0	1	1	1	1	2	7011103	3			
7012101	主公1点伤害	0	0	0	0		25	7012101	3			
7012102	攻击+2	0	1	1	1	1	3	7012102	3			
7012103	体力+1	0	1	1	1	1	2	7012103	3			
7021101	马术	1	1	1	1	1	46	7021101	3			
7021201	双倍攻击伤害	0	0	0	0		51	7021201	3			
7022101	马术	1	1	1	1	1	46	7022101	3			
7022201	三倍攻击伤害	0	0	0	0		51	7022201	3			
7031101	主公伤害-1	0	0	0	0		45	7031101	3			
7031102	体力+1	0	1	1	1	1	2	7031102	3			
7032101	主公伤害-2	0	0	0	0		45	7032101	3			
7032102	体力+2	0	1	1	1	1	2	7032102	3			
7041101	马术	0	1	1	1	1	46	7041101	3			
7041201	获得1虎符	0	0	0	0		4	7041201	3			
7042101	马术	0	1	1	1	1	46	7042101	3			
7042201	获得2虎符	0	0	0	0		4	7042201	3			
7051101	主公2点伤害	0	0	0	0		25	7051101	3			
7051102	获得1张西凉	0	0	0	0		5	7051102	3			
7052101	主公2点伤害	0	0	0	0		25	7052101	3			
7052102	获得2张西凉	0	0	0	0		5	7052102	3			
7061101	攻击永久+2	1	1	1	1	1	3	7061101	3			
7061102	体力永久+1	1	1	1	1	1	2	7061102	3			
7061103	攻击永久+2	1	1	1	1	1	3	7061103	3			
7061104	体力永久+1	1	1	1	1	1	2	7061104	3			
7062101	攻击永久+4	1	1	1	1	1	3	7062101	3			
7062102	体力永久+2	1	1	1	1	1	2	7062102	3			
7062103	攻击永久+4	1	1	1	1	1	3	7062103	3			
7062104	体力永久+2	1	1	1	1	1	2	7062104	3			
7071101	鸩毒	1	1	1	1	1	44	7071101	3			
7071201	主公1点伤害	0	0	0	0		25	7071201	3			
7072101	鸩毒	1	1	1	1	1	44	7072101	3			
7072201	主公1点伤害	0	0	0	0		25	7072201	3			
7081101	主公3点伤害	0	0	0	0		25	7081101	3			
7081102	获得4虎符	0	0	0	0		4	7081102	3			
7082101	主公3点伤害	0	0	0	0		25	7082101	3			
7082102	获得8虎符	0	0	0	0		4	7082102	3			
7091101	马术	1	1	1	1	1	46	7091101	3			
7091201	对目标造成4点伤害	0	1	1	1	1	26	7091201	3			
7091301	伤害减半添加	0	1	1	0		39	7091301	3			
7091401	伤害减半移除	0	1	1	0		39	7091401	3			
7091501	伤害减半	0	1	1	0		52	7091501	3			
7092101	马术	1	1	1	1	1	46	7092101	3			
7092201	对目标造成4点伤害2次	0	1	1	1	1	26	7092201	3			
7092301	伤害减半添加	0	1	1	0		39	7092301	3			
7092401	伤害减半移除	0	1	1	0		39	7092401	3			
7092501	伤害减半	0	1	1	0		52	7092501	3			
7101101	攻击+1	0	1	1	1	1	3	7101101	3			
7101102	体力+1	0	1	1	1	1	2	7101102	3			
7101103	攻击+1	0	1	1	1	1	3	7101103	3			
7101104	体力+1	0	1	1	1	1	2	7101104	3			
7102101	攻击+2	0	1	1	1	1	3	7102101	3			
7102102	体力+2	0	1	1	1	1	2	7102102	3			
7102103	攻击+2	0	1	1	1	1	3	7102103	3			
7102104	体力+2	0	1	1	1	1	2	7102104	3			
7111101	主公1点伤害	0	0	0	0		25	7111101	3			
7111102	1张本回合使用过的锦囊牌	0	0	0	0		6	7111102	3			
7112101	主公1点伤害	0	0	0	0		25	7112101	3			
7112102	2张本回合使用过的锦囊牌	0	0	0	0		6	7112102	3			
7121101	获得马术	0	1	1	1	1	46	7121101	3			
7121201	攻击永久+2	1	1	1	1	1	3	7121201	3			
7121202	体力永久+1	1	1	1	1	1	2	7121202	3			
7122101	获得马术	0	1	1	1	1	46	7122101	3			
7122201	攻击永久+4	1	1	1	1	1	3	7122201	3			
7122202	体力永久+2	1	1	1	1	1	2	7122202	3			
7131101	2*本场友方攻击数攻击永久	1	1	1	1	1	3	7131101	3			
7131102	1*本场友方攻击数体力永久	1	1	1	1	1	2	7131102	3			
7132101	4*本场友方攻击数攻击永久	1	1	1	1	1	3	7132101	3			
7132102	2*本场友方攻击数体力永久	1	1	1	1	1	2	7132102	3			
7141101	防止主公伤害	0	0	0	0		45	7141101	3			
7141102	获得1张锦囊	0	0	0	0		6	7141102	3			
7142101	防止主公伤害	0	0	0	0		45	7142101	3			
7142102	获得2张锦囊	0	0	0	0		6	7142102	3			
7151101	免疫伤害添加	0	1	1	1	1	30	7151101	3			
7151201	免疫伤害移除	0	1	1	1	1	30	7151201	3			
7151301	马术	1	1	1	1	1	46	7151301	3			
7151401	沉默添加	0	1	1	1	1	47	7151401	3			
7152101	免疫伤害添加	0	1	1	1	1	30	7152101	3			
7152201	免疫伤害移除	0	1	1	1	1	30	7152201	3			
7152301	马术	1	1	1	1	1	46	7152301	3			
7152401	沉默添加	0	1	1	1	1	47	7152401	3			
7161101	攻击+2	1	1	1	1	1	3	7161101	3			
7161102	体力+2	1	1	1	1	1	2	7161102	3			
7161103	立刻攻击	0	0	0	0		48		3			
7162101	攻击+4	1	1	1	1	1	3	7162101	3			
7162102	体力+4	1	1	1	1	1	2	7162102	3			
7162103	立刻攻击	0	0	0	0		48		3			
7171101	攻击+6	1	1	1	1	1	3	7171101	3			
7171102	体力+6	1	1	1	1	1	2	7171102	3			
7172101	攻击+12	1	1	1	1	1	3	7172101	3			
7172102	体力+12	1	1	1	1	1	2	7172102	3			
7181101	马术	1	1	1	1	1	46	7181101	3			
7181201	攻击永久+3	1	1	1	1	1	3	7181201	3			
7181202	体力永久+2	1	1	1	1	1	2	7181202	3			
7181301	西凉友方共享马术效果	1	1	1	1	1	49	7181301	3			
7182101	马术	0	1	1	1	1	46	7182101	3			
7182201	攻击永久+6	1	1	1	1	1	3	7182201	3			
7182202	体力永久+4	1	1	1	1	1	2	7182202	3			
7182301	西凉友方共享马术效果	1	1	1	1	1	49	7182301	3			
7191101	锋势+1	1	1	1	1	1	12	7191101	3			
7192101	锋势+2	1	1	1	1	1	12	7192101	3			
21001101	获得技能210012	0	1	1	1	1	8	21001101	3			
21001201	攻击永久+1	1	1	1	1	1	3	21001201	3			
21001202	体力永久+1	1	1	1	1	1	2	21001202	3			
21002101	攻击+3	0	1	1	1	1	3	21002101	3			
21005101	体力永久+3	1	1	1	1	1	2	21005101	3			
21006101	体力+3	0	1	1	1	1	2	21006101	3			
22001101	咆哮	0	1	1	1	1	11	22001101	3			
22002101	获得技能220022	0	1	1	1	1	8	22002101	3			
22002201	攻击减半	0	1	1	1	1	3	22002201	3			
22003101	获得技能220032	0	1	1	1	1	8	22003101	3			
22003201	额外回合	0	0	0	0		29	22003201	3			
22007101	造成1*击杀数+5点伤害	0	0	0	0		26	22007101	3			
22009101	获得技能220092	0	1	1	1	1	8	22009101	3			
22009201	造成2点伤害	0	0	0	0		26	22009201	3			
22010101	获得技能220102	0	1	1	1	1	8	22010101	3			
22010102	获得技能220103	0	1	1	1	1	8	22010102	3			
22010201	免疫伤害添加	0	1	1	0		30	22010201	3			
22010301	免疫伤害移除	0	1	1	0		30	22010301	3			
23005101	获得技能230052	0	1	1	1	1	8	23005101	3			
23005102	获得技能230053	0	1	1	1	1	8	23005102	3			
23005201	伤害减半添加	0	1	1	0		39	23005201	3			
23005301	伤害减半移除	0	1	1	0		39	23005301	3			
23006101	获得技能230062	0	1	1	1	1	8	23006101	3			
23006201	攻击-8	0	1	1	1	1	3	23006201	3			
210031	攻击+1	0	1	1	1	1	3	210031	3			
210032	体力+1	0	1	1	1	1	2	210032	3			
220051	攻击+1	0	1	1	1	1	3	220051	3			
220052	体力+1	0	1	1	1	1	2	220052	3			
220061	方天画戟	0	1	1	1	1	50	220061	3			
3020311	攻击+2	1	1	1	1	1	3	3020311	3			
3020312	体力+1	1	1	1	1	1	2	3020312	3			
3020321	攻击+3	1	1	1	1	1	3	3020321	3			
3020322	体力+2	1	1	1	1	1	2	3020322	3			
3020331	攻击+4	1	1	1	1	1	3	3020331	3			
3020332	体力+3	1	1	1	1	1	2	3020332	3			
3020341	攻击+8	1	1	1	1	1	3	3020341	3			
3020342	体力+8	1	1	1	1	1	2	3020342	3			
3020411	攻击+3	1	1	1	1	1	3	3020411	3			
3020421	攻击+5	1	1	1	1	1	3	3020421	3			
3020431	攻击+8	1	1	1	1	1	3	3020431	3			
3020441	攻击+12	1	1	1	1	1	3	3020441	3			
3020511	体力+3	1	1	1	1	1	2	3020511	3			
3020521	体力+5	1	1	1	1	1	2	3020521	3			
3020531	体力+8	1	1	1	1	1	2	3020531	3			
3020541	体力+12	1	1	1	1	1	2	3020541	3			
3020711	攻击+3	1	1	1	1	1	3	3020711	3			
3020712	体力+3	1	1	1	1	1	2	3020712	3			
3020721	攻击+5	1	1	1	1	1	3	3020721	3			
3020722	体力+5	1	1	1	1	1	2	3020722	3			
3020731	攻击+8	1	1	1	1	1	3	3020731	3			
3020732	体力+8	1	1	1	1	1	2	3020732	3			
3020741	攻击+10	1	1	1	1	1	3	3020741	3			
3020742	体力+10	1	1	1	1	1	2	3020742	3			
302081101	体力-2	0	1	1	1	1	26	302081101	3			
302082101	体力-4	0	1	1	1	1	26	302082101	3			
302083101	体力-6	0	1	1	1	1	26	302083101	3			
302084101	体力-10	0	1	1	1	1	26	302084101	3			
302091101	攻击-2	0	1	1	1	1	3	302091101	3			
302092101	攻击-4	0	1	1	1	1	3	302092101	3			
302093101	攻击-6	0	1	1	1	1	3	302093101	3			
302094101	攻击-10	0	1	1	1	1	3	302094101	3			
3021311	体力+2	1	1	1	1	1	2	3021311	3			
3021321	体力+4	1	1	1	1	1	2	3021321	3			
3021331	体力+5	1	1	1	1	1	2	3021331	3			
3021341	体力+6	1	1	1	1	1	2	3021341	3			
3021411	攻击+2	1	1	1	1	1	3	3021411	3			
3021421	攻击+4	1	1	1	1	1	3	3021421	3			
3021431	攻击+5	1	1	1	1	1	3	3021431	3			
3021441	攻击+6	1	1	1	1	1	3	3021441	3			
3021511	攻击+1	1	1	1	1	1	3	3021511	3			
3021512	体力+1	1	1	1	1	1	2	3021512	3			
3021521	攻击+2	1	1	1	1	1	3	3021521	3			
3021522	体力+2	1	1	1	1	1	2	3021522	3			
3021531	攻击+3	1	1	1	1	1	3	3021531	3			
3021532	体力+3	1	1	1	1	1	2	3021532	3			
3021541	攻击+4	1	1	1	1	1	3	3021541	3			
3021542	体力+4	1	1	1	1	1	2	3021542	3			
3021611	攻击+3	1	1	1	1	1	3	3021611	3			
3021612	体力+3	1	1	1	1	1	2	3021612	3			
3021621	攻击+5	1	1	1	1	1	3	3021621	3			
3021622	体力+5	1	1	1	1	1	2	3021622	3			
3021631	攻击+8	1	1	1	1	1	3	3021631	3			
3021632	体力+8	1	1	1	1	1	2	3021632	3			
302171101	攻击+1	1	1	1	1	1	3	302171101	3			
302171102	体力+1	1	1	1	1	1	2	302171102	3			
302171201	手牌上限+1	0	0	0	0		34	302171201	3			
302172101	攻击+3	1	1	1	1	1	3	302172101	3			
302172102	体力+3	1	1	1	1	1	2	302172102	3			
302172201	手牌上限+1	0	0	0	0		34	302172201	3			
302172202	获得手牌数攻击	0	1	1	1	1	3	302172202	3			
302172203	获得手牌数体力	0	1	1	1	1	2	302172203	3			
302181101	体力-9	0	1	1	1	1	26	302181101	3			
302182101	体力-9	0	1	1	1	1	26	302182101	3			
302191101	体力-1	0	1	1	1	1	26	302191101	3			
302191102	攻击+2	1	1	1	1	1	3	302191102	3			
302191103	体力+2	1	1	1	1	1	2	302191103	3			
302192101	体力-1	0	1	1	1	1	26	302192101	3			
302192102	攻击+4	1	1	1	1	1	3	302192102	3			
302192103	体力+4	1	1	1	1	1	2	302192103	3			
302221101	造成4点伤害	0	0	0	0		26	302221101	3			
302222101	造成8点伤害	0	0	0	0		26	302222101	3			
302223101	造成12点伤害	0	0	0	0		26	302223101	3			
302231101	攻击+2	1	1	1	1	1	3	302231101	3			
302231102	体力+2	1	1	1	1	1	2	302231102	3			
302232101	攻击+3	1	1	1	1	1	3	302232101	3			
302232102	体力+3	1	1	1	1	1	2	302232102	3			
302233101	攻击+4	1	1	1	1	1	3	302233101	3			
302233102	体力+4	1	1	1	1	1	2	302233102	3			
302241101	攻击+4	0	1	1	1	1	3	302241101	3			
302241102	体力+4	0	1	1	1	1	2	302241102	3			
302242101	攻击+4	0	1	1	1	1	3	302242101	3			
302242102	体力+4	0	1	1	1	1	2	302242102	3			
302242103	咆哮	0	1	1	1	1	11	302242103	3			
3022511	攻击+4	1	1	1	1	1	3	3022511	3			
3022512	体力+6	1	1	1	1	1	2	3022512	3			
3022513	无法攻击	0	1	1	0		32	3022513	3			
3022521	攻击+8	1	1	1	1	1	3	3022521	3			
3022522	体力+12	1	1	1	1	1	2	3022522	3			
3022523	无法攻击	0	1	1	0		32	3022523	3			
302261101	攻击+1	1	1	1	1	1	3	302261101	3			
302261102	体力+1	1	1	1	1	1	2	302261102	3			
302271101	造成3点伤害	1	1	1	1	1	26	302271101	3			
302271201	造成3点伤害	1	1	1	1	1	26	302271201	3			
302281101	造成8点伤害	1	1	1	1	1	26	302281101	3			
302282101	造成8点伤害	1	1	1	1	1	26	302282101	3			
302283101	造成8点伤害	1	1	1	1	1	26	302283101	3			
3023112	攻击+4	1	1	1	1	1	3	3023112	3			
3023113	体力+4	1	1	1	1	1	2	3023113	3			
3023111	御策	1	1	1	1	1	9	3023111	3			
3023211	鸩毒	1	1	1	1	1	44	3023211	3		1	
3030211	攻击+3	1	1	1	1	1	3	3030211	3			
3030221	攻击+8	1	1	1	1	1	3	3030221	3			
3030231	攻击+16	1	1	1	1	1	3	3030231	3			
3030311	体力+3	1	1	1	1	1	2	3030311	3			
3030321	体力+8	1	1	1	1	1	2	3030321	3			
3030331	体力+16	1	1	1	1	1	2	3030331	3			
303041101	2点伤害	0	0	0	0		26	303041101	3			
303042101	5点伤害	0	0	0	0		26	303042101	3			
303043101	10点伤害	0	0	0	0		26	303043101	3			
3030911	攻击+1	1	1	1	1	1	3	3030911	3			
3030912	体力+1	1	1	1	1	1	2	3030912	3			
3030921	攻击+3	1	1	1	1	1	3	3030921	3			
3030922	体力+3	1	1	1	1	1	2	3030922	3			
303101101	1点伤害	0	0	0	0		26	303101101	3			
303101102	攻击永久+2	1	1	1	1	1	3	303101102	3			
303101103	体力永久+2	1	1	1	1	1	2	303101103	3			
303102101	1点伤害	0	0	0	0		26	303102101	3			
303102102	攻击永久+4	1	1	1	1	1	3	303102102	3			
303102103	体力永久+4	1	1	1	1	1	2	303102103	3			
303111101	无法攻击	0	1	1	0		32	303111101	3			
303151101	攻击+3	0	1	1	1	1	3	303151101	3			
303151102	体力+3	0	1	1	1	1	2	303151102	3			
303152101	攻击+5	0	1	1	1	1	3	303152101	3			
303152102	体力+5	0	1	1	1	1	2	303152102	3			
3031711	无法攻击	0	1	1	0		32	3031711	3			
3031712	攻击+2	0	1	1	1	1	3	3031712	3			
3031713	体力+2	0	1	1	1	1	2	3031713	3			
3031721	无法攻击	0	1	1	0		32	3031721	3			
3031722	攻击+6	0	1	1	1	1	3	3031722	3			
3031723	体力+6	0	1	1	1	1	2	3031723	3			
3031811	斗转星移（攻击）	1	1	1	1	1	3		3			
3031812	斗转星移（体力）	1	1	1	1	1	2		3			
303191101	3点伤害	0	0	0	0		26	303191101	3			
303192101	4点伤害	0	0	0	0		26	303192101	3			
303211101	4点伤害	0	0	0	0		26	303211101	3			
303212101	4点伤害	0	0	0	0		26	303212101	3			
303221101	攻击-6	0	1	1	1	1	3	303221101	3			
303241101	999点伤害	0	0	0	0		26	303241101	3			
3032511	桃园结义体力+4	0	1	1	1	1	2	3032511	3			
3032611	攻击+2	0	1	1	1	1	3	3032611	3			
3032612	体力+2	0	1	1	1	1	2	3032612	3			
3032621	攻击+4	0	1	1	1	1	3	3032621	3			
3032622	体力+4	0	1	1	1	1	2	3032622	3			
3033811	借刀（攻击）	1	1	1	1	1	3		3			
303411101	攻击减半	0	1	1	1	1	3	303411101	3			
3034411	攻击+4	0	1	1	1	1	3	3034411	3			
3034412	体力+4	0	1	1	1	1	2	3034412	3			
3034413	御策	1	1	1	1	1	9	3034413	3			
3034511	鸩毒	1	1	1	1	1	44	3034511	3		1	
31003101	攻击+1	0	1	1	1	1	3	31003101	3			
31003102	体力+1	0	1	1	1	1	2	31003102	3			
31005101	攻击+3	0	1	1	1	1	3	31005101	3			
31007101	获得技能310072	0	1	1	1	1	8	31007101	3			
31007201	攻击+1	1	1	1	1	1	3	31007201	3			
31007202	体力+1	1	1	1	1	1	2	31007202	3			
310081	攻击+1	0	1	1	1	1	3	310081	3			
310082	体力+1	0	1	1	1	1	2	310082	3			
31009101	获得技能310092	0	1	1	1	1	8	31009101	3			
31009201	攻击永久+1	1	1	1	1	1	3	31009201	3			
31010101	体力+3	0	1	1	1	1	2	31010101	3			
32001101	咆哮	0	1	1	1	1	11	32001101	3			
32002101	获得技能320022	0	1	1	1	1	8	32002101	3			
32002201	攻击减半	0	1	1	1	1	3	32002201	3			
32003101	获得技能320032	0	1	1	1	1	8	32003101	3			
32003201	额外回合	0	0	0	0		29	32003201	3			
320051	攻击+1	0	1	1	1	1	3	320051	3			
320052	体力+1	0	1	1	1	1	2	320052	3			
320061	方天画戟	0	1	1	1	1	50	320061	3			
32009101	造成1*击杀数+7点伤害	0	0	0	0		26	32009101	3			
32010101	升级营帐所需的虎符数-1	0	0	0	0		31	32010101	3			
33001101	获得技能330012	0	1	1	1	1	8	33001101	3			
33001201	受到攻击伤害减半	0	0	0	0		52	33001201	3			
33003101	获得技能330032	0	1	1	1	1	8	33003101	3			
