SkillID	SkillName	SkillDesc	IsScenarioSkill	IsRepeatedWork	SkillPriority	TriggerTyp	TriggerTimes	ActivateRatio	TargetTyp1	TargetPara1	SkillBuff1	AffiliatedSkill	ChessBuffTips	SkillTyp	ChessSkillKeyword	SkillShownName	ScenarioPara	IsHaloSkill	TriggerPara	RelatedSummonMinion	TargetTyp2	SkillBuff2	ActiveTips	TargetPara2	RelatedUpgradeSkillID	SkillOperatingServer	IsWorkInHand	IsGlobalSkill	SkillSpecialEffectType	EffectPlayPosition	TriggerTimesFunction	InheritUpgradSkill	IsTriggerDelete	IsMergeEffect	SkillTriggerCountLimit
40921	何曼金	攻击时，先触发右侧友方的遗计效果2次		1	3	9	1	100	10	409211	[4092101]				[2]	举力			409211																
41011	刘辟	招募结束时，使你的黄巾兵获得+2/+2		1	3	3	1	100	12	410111	[4101101, 4101102]		刘辟【踞营】|+2/+2	[15]		踞营																			
41021	刘辟金	招募结束时，使你的黄巾兵获得+4/+4		1	3	3	1	100	12	410211	[4102101, 4102102]		刘辟【踞营】|+4/+4	[15]		踞营																			
41111	裴元绍	战斗开始时，使相邻友方获得遗计：上阵1个黄巾兵		1	3	5	1	100	10	411111	[4111101]		裴元绍【没欲】|遗计：上阵一个黄巾兵		[2]	没欲																			
41112	裴元绍衍生	遗计：上阵1个黄巾兵		1	3	45	1	100	23		[4111201]			[2]	[2]	没欲			411121	[20204201]															
41121	裴元绍金	战斗开始时，使相邻友方获得遗计：上阵1个金色黄巾兵		1	3	5	1	100	10	411211	[4112101]		裴元绍【没欲】|遗计：上阵一个金色黄巾兵		[2]	没欲																			
41122	裴元绍金衍生	遗计：上阵1个金色黄巾兵		1	3	45	1	100	23		[4112201]			[2]	[2]	没欲			411221	[20204202]															
41211	张闿	遗计：对随机敌方造成等于自身攻击力的伤害		1	3	45	1	100	7	412111	[4121101]			[2]	[2]	相鼠			412111																
41221	张闿金	遗计：对随机敌方造成等于自身攻击力的伤害2次		1	3	45	2	100	7	412211	[4122101]			[2]	[2]	相鼠			412211																
41311	张燕	挑衅。		1	3	43	1	100	1		[4131101]				[5]																				
41312	张燕	遗计：使全体黄巾势力友方永久获得+3/+1		1	3	45	1	100	6	413121	[4131201, 4131202]		张燕【啸聚】|+3/+1	[2]	[2]	啸聚			413121																
41321	张燕金	挑衅。		1	3	43	1	100	1		[4132101]				[5]	啸聚																			
41322	张燕金	遗计：使全体黄巾势力友方永久获得+6/+2		1	3	45	1	100	6	413221	[4132201, 4132202]		张燕【啸聚】|+6/+2	[2]	[2]	啸聚			413221																
41411	卜巳	遗计：使你的黄巾兵永久获得+3/+2		1	3	45	1	100	12	414111	[4141101, 4141102]		卜巳【抚军】|+3/+2	[2]	[2]	抚军			414111																
41421	卜巳金	遗计：使你的黄巾兵永久获得+6/+4		1	3	45	1	100	12	414211	[4142101, 4142102]		卜巳【抚军】|+6/+4	[2]	[2]	抚军			414211																
41511	张曼成	黄巾友方获得体力时，使其永久获得攻击+3		1	3	29	1	100	1		[4151101]		张曼成【蟊集】|攻击+3			蟊集		1	415111																
41521	张曼成金	黄巾友方获得体力时，使其永久获得攻击+6		1	3	29	1	100	1		[4152101]		张曼成【蟊集】|攻击+6			蟊集		1	415211																
41611	于毒	友方攻击时，先触发其遗计效果1次		0	3	9	1	100	1		[4161101]				[2, 16]	据州		1	416111						41621										
41621	于毒金	友方攻击时，先触发其遗计效果2次		0	3	9	1	100	1		[4162101]				[2, 16]	据州		1	416211																
41711	张宝	遗计：使随机2个友方获得遗计：上阵1个具有挑衅的黄巾兵		1	3	45	1	100	6	417111	[4171101]		张宝【影兵】|遗计：上阵1个具有挑衅的黄巾兵	[2]	[2]	影兵			417111	[20204211]															
41712	张宝衍生	遗计：上阵1个具有挑衅的黄巾兵		1	3	45	1	100	23		[4171201]		张宝【影兵】|遗计：上阵1个具有挑衅的黄巾兵	[2]	[2]	影兵			417121	[20204211]															
41721	张宝金	遗计：使随机2个友方获得遗计：上阵1个具有挑衅的金色黄巾兵		1	3	45	1	100	6	417211	[4172101]		张宝【影兵】|遗计：上阵1个具有挑衅的金色黄巾兵	[2]	[2]	影兵			417211	[20204212]															
41722	张宝金衍生	遗计：上阵1个具有挑衅的金色黄巾兵		1	3	45	1	100	23		[4172201]		张宝【影兵】|遗计：上阵1个具有挑衅的金色黄巾兵	[2]	[2]	影兵			417221	[20204212]															
41811	张楚	战斗开始时，获得相邻友方的遗计效果		1	3	5	1	100	1		[4181101]		张楚【集众】|获得相邻友方的遗计		[2]	集众																			
41821	张楚金	战斗开始时，获得相邻友方的遗计效果2次		1	3	5	2	100	1		[4182101]		张楚【集众】|获得相邻友方的遗计2次		[2]	集众																			
41911	张宁	其他友方触发遗计效果时，对随机敌方造成等于自身攻击力的伤害		1	3	16	1	100	7	419111	[4191101]				[2]	天则			419111																
41921	张宁金	其他友方触发遗计效果时，对随机2个敌方造成等于自身攻击力的伤害		1	3	16	1	100	7	419211	[4192101]				[2]	天则			419211																
42111	黄巾兵	挑衅		1	3	43	1	100	1		[4211101]				[5]																				
42121	黄巾兵金	挑衅		1	3	43	1	100	1		[4212101]				[5]																				
50111	卢植	破军：对随机敌方造成2点伤害		1	3	48	1	100	7	501111	[5011101]			[4]	[4]	破军																			
50121	卢植金	破军：对随机敌方造成2点伤害2次		1	3	48	2	100	7	501211	[5012101]			[4]	[4]	破军																			
50211	唐姬	御策		1	3	43	1	100	1		[5021101]			[7]	[7]																				
50221	唐姬金	御策		1	3	43	1	100	1		[5022101]			[7]	[7]																				
50311	刘虞	招募结束时，使全体友方获得攻击+1		1	3	3	1	100	6	503111	[5031101]		刘虞【绥抚】|攻击+1	[15]		绥抚																			
50321	刘虞金	招募结束时，使全体友方获得攻击+2		1	3	3	1	100	6	503211	[5032101]		刘虞【绥抚】|攻击+2	[15]		绥抚																			
50411	穆顺	破军：使随机1个友方获得御策		1	3	48	1	100	6	504111	[5041101]			[4]	[4]	破军																			
50421	穆顺金	破军：使随机2个友方获得御策		1	3	48	1	100	6	504211	[5042101]			[4]	[4]	破军																			
50511	伏完	遣散后，额外获得2枚虎符		1	3	22	1	100	23		[5051101]								505111																
50521	伏完金	遣散后，额外获得4枚虎符		1	3	22	1	100	23		[5052101]								505211																
50611	吉平	御策。		1	3	43	1	100	1		[5061101]			[7]	[7]																				
50612	吉平	破军：获得1枚虎符		1	3	48	1	100	23		[5061201]			[4]	[4]	指誓																			
50621	吉平金	御策。		1	3	43	1	100	1		[5062101]			[7]	[7]																				
50622	吉平金	破军：获得2枚虎符		1	3	48	1	100	23		[5062201]			[4]	[4]	指誓																			
50711	刘繇	战斗开始时，使全体汉势力友方获得：破军：永久获得+2/+1		1	3	5	1	100	6	507111	[5071101]		刘繇【戡难】|破军：永久+2/+1		[4]	戡难																			
50712	刘繇衍生	破军：永久获得+2/+1		1	3	48	1	100	1		[5071201, 5071202]		刘繇【戡难】|+2/+1	[4]	[4]	戡难																			
50721	刘繇	战斗开始时，使全体汉势力友方获得：破军：永久获得+4/+2		1	3	5	1	100	6	507211	[5072101]		刘繇【戡难】|破军：永久+4/+2		[4]	戡难																			
50722	刘繇衍生	破军：永久获得+4/+2		1	3	48	1	100	1		[5072201, 5072202]		刘繇【戡难】|+4/+2	[4]	[4]	戡难																			
50811	王荣	当先：获得1枚虎符		1	3	39	1	100	23		[5081101]			[3]	[3]	敏思																			
50812	王荣	遗计：获得1虎符		1	3	45	1	100	23		[5081201]			[2]	[2]	追德			508121																
50821	王荣金	当先：获得2枚虎符		1	3	39	1	100	23		[5082101]			[3]	[3]	敏思																			
50822	王荣金	遗计：获得2虎符		1	3	45	1	100	23		[5082201]			[2]	[2]	追德			508221																
50911	杨彪	当先：使其他汉势力友方获得+2/+1		1	3	39	1	100	6	509111	[5091101, 5091102]		杨彪【昭汉】|+2/+1	[3]	[3]	昭汉																			
50921	杨彪金	当先：使其他汉势力友方获得+4/+2		1	3	39	1	100	6	509211	[5092101, 5092102]		杨彪【昭汉】|+4/+2	[3]	[3]	昭汉																			
51011	王允	御策。		1	3	43	1	100	1		[5101101]			[7]	[7]																				
51012	王允	破军：获得1张随机锦囊牌		1	3	48	1	100	23		[5101201]			[4]	[4]	连计																			
51021	王允金	御策。		1	3	43	1	100	1		[5102101]			[7]	[7]																				
51022	王允金	破军：获得2张随机锦囊牌		1	3	48	1	100	23		[5102201]			[4]	[4]	连计																			
51111	何进	战斗开始时，触发相邻友方的破军效果		1	3	5	1	100	10	511111	[5111101]				[4]																				
51121	何进金	战斗开始时，触发相邻友方的破军效果2次		1	3	5	1	100	10	511211	[5112101]				[4]	溃蟒																			
51211	赵忠	招募阶段获得虎符后，获得+1/+1		1	3	25	1	100	1		[5121101, 5121102]		赵忠【殃众】|+1/+1			殃众			512111							2									
51221	赵忠金	招募阶段获得虎符后，获得+2/+2		1	3	25	1	100	1		[5122101, 5122102]		赵忠【殃众】|+2/+2			殃众			512211							2									
51311	朱儁	咆哮。		1	3	43	1	100	1		[5131101]				[9]																				
51312	朱儁	攻击时，使全体汉势力友方获得+2/+2		1	3	8	1	100	6	513121	[5131201, 5131202]		朱儁【溃蟒】|+2/+2			溃蟒			513121																
51321	朱儁金	咆哮。		1	3	43	1	100	1		[5132101]				[9]																				
51322	朱儁金	攻击时，使全体汉势力友方获得+4/+4		1	3	8	1	100	6	513221	[5132201, 5132202]		朱儁【溃蟒】|+4/+4			溃蟒			513221																
51411	万年公主	友方触发破军效果后，使随机4个友方永久获得+1/+1		1	3	16	1	100	6	514111	[5141101, 5141102]		万年公主【兴汉】|+1/+1		[4]	兴汉			514111																
51421	万年公主金	友方触发破军效果后，使随机4个友方永久获得+2/+2		1	3	16	1	100	6	514211	[5142101, 5142102]		万年公主【兴汉】|+2/+2		[4]	兴汉			514211																
51511	皇甫嵩	咆哮。		1	3	43	1	100	1		[5151101]				[9]																				
51512	皇甫嵩	御策。		1	3	43	1	100	1		[5151201]			[7]	[7]																				
51513	皇甫嵩	破军：永久获得+3/+3		1	3	48	1	100	1		[5151301, 5151302]		皇甫嵩【奋钺】|+3/+3	[4]	[4]	奋钺																			
51521	皇甫嵩金	咆哮。		1	3	43	1	100	1		[5152101]				[9]																				
51522	皇甫嵩金	御策。		1	3	43	1	100	1		[5152201]			[7]	[7]																				
51523	皇甫嵩金	破军：永久获得+6/+6		1	3	48	1	100	1		[5152301, 5152302]		皇甫嵩【奋钺】|+6/+6	[4]	[4]	奋钺																			
51611	张让	你招募汉势力武将后，获得1枚虎符		1	3	21	1	100	23		[5161101]					滔乱			516111																
51621	张让金	你招募汉势力武将后，获得2枚虎符		1	3	21	1	100	23		[5162101]					滔乱			516211																
51711	董承	本局游戏每触发过1次破军效果，获得+3/+3		1	3	16	1	100	1		[5171101, 5171102]		董承【血诏】|每触发过1次破军效果，获得+3/+3		[4]	血诏			517111									1							
51721	董承金	本局游戏每触发过1次破军效果，获得+6/+6		1	3	16	1	100	1		[5172101, 5172102]		董承【血诏】|每触发过1次破军效果，获得+6/+6		[4]	血诏			517211									1							
51811	何太后	鸩毒。		1	3	43	1	100	1		[5181101]			[20]	[20]																				
51812	何太后	破军：获得御策		1	3	48	1	100	1		[5181201]			[4]	[4, 7]	戚乱																			
51821	何太后金	鸩毒。		1	3	43	1	100	1		[5182101]			[20]	[20]																				
51822	何太后金	破军：获得御策		1	3	48	1	100	1		[5182201]			[4]	[4, 7]	戚乱																			
51911	曹节	招募武将后，使2个随机汉势力友方获得+2/+2		1	3	21	1	100	6	519111	[5191101, 5191102]		曹节【惠民】|+2/+2			惠民			519111																
51921	曹节	招募武将后，使2个随机汉势力友方获得+4/+4		1	3	21	1	100	6	519211	[5192101, 5192102]		曹节【惠民】|+4/+4			惠民			519211																
60111	陶谦	当先：使一个友方获得挑衅与+1/+1		1	3	39	1	100	21		[6011101, 6011102, 6011103]		陶谦【当先】|+1/+1	[3]	[3]	当先							选择一个友方，使其获得挑衅与+1/+1												
60121	陶谦金	当先：使一个友方获得挑衅与+2/+2		1	3	39	1	100	21		[6012101, 6012102, 6012103]		陶谦【当先】|+2/+2	[3]	[3]	当先							选择一个友方，使其获得挑衅与+2/+2												
60211	许贡	遗计：上阵3个刺客		1	3	45	1	100	23		[6021101]			[2]	[2]	遗计			602111	[20206251]															
60221	许贡金	遗计：上阵3个金色刺客		1	3	45	1	100	23		[6022101]			[2]	[2]	遗计			602211	[20206252]															
60311	邹氏	招募结束时，使升级营帐消耗的虎符数-1		1	3	3	1	100	23		[6031101]			[15]		倾城																			
60321	邹氏金	招募结束时，使升级营帐消耗的虎符数-2		1	3	3	1	100	23		[6032101]			[15]		倾城																			
60411	蔡邕	遣散后，挑选1张锦囊牌		1	3	22	1	100	23		[6041101]					通博			604111																
60421	蔡邕金	遣散后，挑选1张锦囊牌2次		1	3	22	1	100	23		[6042101]					通博			604211																
60511	陈登	挑衅。		1	3	43	1	100	1		[6051101]			[5]	[5]																				
60512	陈登	遗计：使1个友方获得御策		1	3	45	1	100	6	605122	[6051201]			[2]	[2, 7]	扶援			605121																
60521	陈登金	挑衅。		1	3	43	1	100	1		[6052101]			[5]	[5]																				
60522	陈登金	遗计：使2个友方获得御策		1	3	45	1	100	6	605222	[6052201]			[2]	[2, 7]	扶援			605221																
60611	胡车儿	战斗开始时，使攻击最高的敌方获得攻击-8		1	3	5	1	100	9	606111	[6061101]		胡车儿【盗戟】|攻击-8			盗戟																			
60621	胡车儿金	战斗开始时，使攻击最高的敌方获得攻击-16		1	3	5	1	100	9	606211	[6062101]		胡车儿【盗戟】|攻击-16			盗戟																			
60711	邢道荣	挑衅		1	3	43	1	100	1		[6071101]			[5]	[5]																				
60712	邢道荣	受到伤害时，使全体友方获得攻击+1		1	3	35	1	100	6	607122	[6071201]		邢道荣【虚猲】|攻击+1			虚羯			607121																
60721	邢道荣金	挑衅		1	3	43	1	100	1		[6072101]			[5]	[5]																				
60722	邢道荣金	受到伤害时，使全体友方获得攻击+2		1	3	35	1	100	6	607222	[6072201]		邢道荣【虚猲】|攻击+2			虚羯			607221																
60811	潘凤	挑衅		1	3	43	1	100	1		[6081101]			[5]	[5]																				
60812	潘凤	当先：使具有挑衅的友方获得+2/+3		1	3	39	1	100	6	608122	[6081201, 6081202]		潘凤【狂斧】|+2/+3	[3]	[3]	狂斧																			
60821	潘凤金	挑衅。		1	3	43	1	100	1		[6082101]			[5]	[5]																				
60822	潘凤金	当先：使具有挑衅的友方获得+4/+6		1	3	39	1	100	6	608222	[6082201, 6082202]		潘凤【狂斧】|+4/+6	[3]	[3]	狂斧																			
60911	士燮	当先：使相邻友方获得挑衅与+2/+2		1	3	39	1	100	10	609111	[6091101, 6091102, 6091103]		士燮【礼下】|+1/+2	[3]	[3]	礼下																			
60921	士燮金	当先：使相邻友方获得挑衅与+4/+4		1	3	39	1	100	10	609211	[6092101, 6092102, 6092103]		士燮【礼下】|+2/+4	[3]	[3]	礼下																			
61011	司马徽	当先：将1个友方变化为等级+1的武将		1	3	39	1	100	21		[6101101]			[3]	[3]	荐杰							选择一名友方，将其变化为等级+1的武将												
61021	司马徽金	当先：将1个友方变化为等级+2的武将		1	3	39	1	100	21		[6102101]			[3]	[3]	荐杰							选择一名友方，将其变化为等级+2的武将												
61311	陈珪	敌方攻击时，使其获得-3/-3，使右侧友方获得+3/+3		1	3	9	1	100	26		[6131101, 6131102]		陈珪【营图】|敌方获得-3/-3，右侧友方获得+3/+3			营图			613111		10	[6131103, 6131104]		613112											
61321	陈珪金	敌方攻击时，使其获得-6/-6，使右侧友方获得+6/+6		1	3	9	1	100	26		[6132101, 6132102]		陈珪【营图】|敌方获得-6/-6，右侧友方获得+6/+6			营图			613211		10	[6132103, 6132104]		613212											
61411	韩馥	挑衅。		1	3	43	1	100	1		[6141101]				[5]																				
61412	韩馥	招募结束时，使具有挑衅的友方获得+3/+3		1	3	3	1	100	6	614121	[6141201, 6141202]		韩馥【节应】|+3/+3	[15]		节应																			
61421	韩馥金	挑衅。		1	3	43	1	100	1		[6142101]				[5]																				
61422	韩馥金	招募结束时，使具有挑衅的友方获得+6/+6		1	3	3	1	100	6	614221	[6142201, 6142202]		韩馥【节应】|+6/+6	[15]		节应																			
61511	华佗	当先：使1个友方获得体力+12		1	3	39	1	100	21		[6151101]		华佗【青囊】|体力+12	[3]	[3]	青囊							选择一名友方，使其获得体力+12												
